systemSku;Inventory
210000019731;23
210000019732;16
210000019735;7
210000019736;2
210000019737;23
210000019739;2
210000019741;1
210000019742;10
210000019743;18
210000019744;16
210000019745;8
210000019746;12
210000019747;23
210000019759;25
210000019760;25
210000019762;25
210000019763;25
210000019764;25
210000019765;25
210000019766;14
210000019767;25
210000019768;25
210000019769;25
210000019794;1
210000019795;1
210000019885;25
210000019889;10
210000019895;25
210000019901;25
210000019902;25
210000019904;25
210000019905;25
210000019906;6
210000019907;18
210000019908;25
210000019909;25
210000019910;25
210000019911;25
210000019912;25
210000019913;11
210000019914;25
210000019915;11
210000019916;16
210000019917;10
210000019918;25
210000019919;25
210000019920;25
210000019921;25
210000019922;25
210000019923;7
210000019924;5
210000019925;10
210000019926;13
210000019927;5
210000019928;15
210000019929;10
210000019930;16
210000019931;17
210000019932;14
210000019934;12
210000019938;16
210000019964;6
210000019966;25
210000019969;25
210000019970;25
210000019971;25
210000019972;25
210000019973;25
210000019978;25
210000019979;25
210000019985;25
210000019986;25
210000019987;25
210000019989;21
210000019991;25
210000019995;25
210000019996;25
210000019997;15
210000019998;25
210000019999;25
210000020000;25
210000020001;25
210000020002;25
210000020003;18
210000020004;23
210000020005;25
210000020006;25
210000020007;25
210000020008;25
210000020009;9
210000020010;25
210000020011;20
210000020018;25
210000020019;18
210000020020;9
210000020021;25
210000020022;23
210000020023;20
210000020024;16
210000020025;25
210000020027;25
210000020028;25
210000020030;13
210000020031;25
210000020032;25
210000020035;5
210000020037;7
210000020038;15
210000020040;1
210000020041;25
210000020042;17
210000020043;25
210000020044;4
210000020045;5
210000020046;11
210000020047;25
210000020048;25
210000020049;18
210000020050;2
210000020051;8
210000020052;16
210000020053;21
210000020054;5
210000020055;11
210000020056;24
210000020057;22
210000020058;25
210000020059;13
210000020060;13
210000020061;10
210000020062;25
210000020063;25
210000020064;7
210000020065;1
210000020066;14
210000020067;25
210000020068;25
210000020069;15
210000020070;11
210000020071;15
210000020072;15
210000020073;13
210000020075;3
210000020076;12
210000020077;15
210000020078;15
210000020079;3
210000020080;3
210000020081;3
210000020082;11
210000020083;13
210000020084;1
210000020087;4
210000020088;5
210000020092;2
210000020093;3
210000020096;7
210000020097;25
210000020098;15
210000020100;11
210000020101;17
210000020102;15
210000020103;7
210000020104;16
210000020105;4
210000020106;10
210000020107;24
210000020108;18
210000020109;25
210000020110;23
210000020111;25
210000020112;7
210000020113;4
210000020114;25
210000020115;25
210000020116;25
210000020117;21
210000020118;4
210000020119;14
210000020120;23
210000020121;21
210000020122;10
210000020123;4
210000020124;6
210000020125;25
210000020126;25
210000020127;18
210000020128;8
210000020129;10
210000020130;16
210000020131;17
210000020132;12
210000020133;8
210000020134;15
210000020135;25
210000020136;23
210000020137;16
210000020138;12
210000020139;12
210000020140;20
210000020141;18
210000020143;12
210000020144;20
210000020145;24
210000020146;25
210000020147;25
210000020149;4
210000020151;4
210000020153;19
210000020154;9
210000020157;5
210000020158;25
210000020159;25
210000020160;25
210000020161;25
210000020162;25
210000020163;25
210000020164;25
210000020165;7
210000020166;25
210000020167;25
210000020168;25
210000020169;25
210000020170;25
210000020171;25
210000020172;25
210000020173;25
210000020174;25
210000020175;25
210000020177;9
210000020178;22
210000020179;25
210000020180;25
210000020181;25
210000020182;25
210000020183;25
210000020186;25
210000020288;25
210000020289;25
210000020290;25
210000020291;25
210000020292;25
210000020293;25
210000020294;25
210000020295;25
210000020296;25
210000020297;25
210000020298;25
210000020299;25
210000020300;25
210000020301;25
210000020302;25
210000020303;25
210000020304;25
210000020305;25
210000020306;25
210000020307;25
210000020308;25
210000020309;25
210000020310;25
210000020311;25
210000020312;25
210000020313;22
210000020314;25
210000020315;15
210000020316;19
210000020317;15
210000020321;25
210000020322;25
210000020323;25
210000020324;25
210000020325;8
210000020326;4
210000020330;6
210000020333;7
210000020335;2
210000020336;4
210000020339;18
210000020340;25
210000020341;25
210000020342;25
210000020343;11
210000020344;25
210000020345;25
210000020346;20
210000020347;25
210000020348;25
210000020349;25
210000020350;25
210000020351;25
210000020352;25
210000020353;25
210000020363;5
210000020368;17
210000020369;2
210000020370;9
210000020371;25
210000020372;25
210000020373;10
210000020374;25
210000020375;25
210000020376;25
210000020377;25
210000020379;25
210000020380;25
210000020381;25
210000020382;5
210000020384;5
210000020385;3
210000020386;2
210000020387;5
210000020388;14
210000020389;9
210000020390;3
210000020391;25
210000020392;25
210000020393;25
210000020394;25
210000020395;25
210000020396;25
210000020397;25
210000020398;25
210000020420;25
210000020421;25
210000020422;25
210000020423;25
210000020424;25
210000020425;18
210000020426;25
210000020427;25
210000020432;12
210000020433;25
210000020436;19
210000020437;25
210000020439;8
210000020442;5
210000020444;5
210000020451;20
210000020452;25
210000020463;25
210000020473;22
210000020474;1
210000020475;14
210000020479;14
210000020481;7
210000020482;11
210000020484;12
210000020485;14
210000020486;19
210000020487;13
210000020488;25
210000020489;20
210000020490;25
210000020491;25
210000020492;25
210000020493;25
210000020494;2
210000020497;13
210000020504;7
210000020505;25
210000020506;25
210000020507;4
210000020508;11
210000020509;17
210000020510;19
210000020511;15
210000020512;8
210000020514;25
210000020520;2
210000020526;20
210000020527;18
210000020529;25
210000020530;25
210000020532;25
210000020534;25
210000020535;25
210000020536;5
210000020537;14
210000020540;5
210000020541;25
210000020542;16
210000020544;14
210000020545;18
210000020548;5
210000020549;5
210000020552;5
210000020553;6
210000020556;8
210000020557;15
210000020560;20
210000020561;18
210000020562;22
210000020563;25
210000020564;25
210000020565;25
210000020566;25
210000020656;25
210000020657;21
210000021090;3
210000021116;25
210000021117;11
210000021127;20
210000021174;25
210000021271;25
210000026627;20
210000028585;25
210000028609;14
210000029564;3
210000029565;2
210000029566;25
210000029567;15
210000029568;25
210000029569;25
210000029570;25
210000029571;13
210000029572;1
210000029573;1
210000029574;4
210000029575;3
210000029576;6
210000029577;10
210000029578;5
210000029579;9
210000029580;4
210000029581;2
210000029582;1
210000029583;8
210000029584;9
210000029585;18
210000029586;12
210000029587;23
210000029588;13
210000029589;9
210000029590;2
210000029591;3
210000029592;7
210000029593;2
210000029594;25
210000029595;14
210000029596;18
210000029597;6
210000029598;10
210000029599;25
210000029600;25
210000029601;25
210000029602;25
210000029603;2
210000029604;1
210000029605;9
210000029606;22
210000029607;19
210000029608;4
210000029611;4
210000029612;18
210000029613;25
210000029614;25
210000029616;25
210000029617;25
210000029618;25
210000029619;25
210000029621;25
210000029765;18
210000029766;25
210000029767;25
210000029768;25
210000029769;25
210000029770;25
210000029771;25
210000029772;25
210000029774;25
210000029777;5
210000029778;5
210000029779;6
210000029780;17
210000029783;8
210000029784;25
210000029785;25
210000029786;24
210000029788;16
210000029789;25
210000029797;4
210000029809;1
210000029817;6
210000029818;4
210000029820;12
210000029821;25
210000029823;16
210000029824;13
210000029825;25
210000029826;25
210000029827;25
210000029828;25
210000029829;25
210000029830;25
210000029831;25
210000029832;25
210000029840;6
210000029841;11
210000029842;6
210000029843;11
210000029844;8
210000029852;8
210000029853;9
210000029854;12
210000029855;8
210000029862;6
210000029863;9
210000029864;6
210000029865;14
210000029866;12
210000029877;8
210000029878;7
210000029879;9
210000029880;9
210000029885;25
210000029889;25
210000029893;25
210000029896;15
210000029897;8
210000029898;13
210000029899;25
210000029900;15
210000029901;1
210000029902;25
210000029903;3
210000029904;7
210000029905;19
210000029906;7
210000029907;15
210000029908;7
210000029909;7
210000029910;25
210000029911;25
210000029912;9
210000029913;25
210000029914;23
210000029915;14
210000029916;19
210000029917;7
210000029918;11
210000029919;10
210000029920;10
210000029921;24
210000029922;19
210000029923;11
210000029924;25
210000029925;18
210000029926;15
210000029927;25
210000029928;13
210000029930;4
210000029931;3
210000029932;13
210000029933;4
210000029934;3
210000029936;4
210000029937;5
210000029938;11
210000029939;6
210000029940;1
210000029941;3
210000029942;2
210000029943;2
210000029946;9
210000029947;12
210000029948;8
210000029949;15
210000029950;6
210000029951;13
210000029952;25
210000029953;15
210000029954;25
210000029955;14
210000029956;14
210000029957;10
210000029958;13
210000029959;21
210000029960;15
210000029961;22
210000029962;17
210000029963;11
210000029964;10
210000029965;6
210000029966;9
210000029967;11
210000029968;11
210000029969;9
210000029970;5
210000029971;11
210000029972;8
210000029973;12
210000029974;13
210000029975;9
210000029976;9
210000029977;1
210000029979;12
210000029980;13
210000029981;16
210000029982;17
210000029983;9
210000029984;5
210000029985;11
210000029986;18
210000029987;14
210000029988;9
210000030001;25
210000030002;25
210000030004;13
210000030005;25
210000039717;2
210000039718;1
210000039720;3
210000039721;5
210000039722;11
210000039723;3
210000039724;21
210000039725;10
210000039726;4
210000039750;25
210000039751;25
210000040423;5
210000040424;11
210000040425;18
210000040426;5
210000040427;14
210000040428;6
210000040434;1
210000040435;1
210000040436;1
210000040437;2
210000040438;6
210000040439;12
210000040440;9
210000040441;4
210000040442;2
210000040443;6
210000040444;4
210000040446;11
210000040447;25
210000040448;12
210000040449;20
210000040450;8
210000040451;25
210000040452;8
210000040453;9
210000040454;7
210000040455;4
210000040456;14
210000040457;8
210000040458;12
210000040459;12
210000040460;25
210000040461;19
210000040462;24
210000040463;7
210000040464;13
210000040632;25
210000040633;25
210000040635;14
210000040667;3
210000040668;10
210000040669;21
210000040913;16
210000040914;15
210000040915;13
210000040916;14
210000040917;10
210000040918;10
210000040922;1
210000040923;5
210000040924;3
210000040925;6
210000040926;6
210000040927;6
210000040928;4
210000040929;15
210000040930;16
210000040931;8
210000040932;24
210000040933;23
210000040934;25
210000040935;16
210000040936;22
210000040937;25
210000040938;25
210000040939;25
210000040940;25
210000040941;25
210000040942;19
210000040943;25
210000040944;21
210000040945;2
210000040946;2
210000040947;2
210000040948;2
210000040949;2
210000040950;2
210000040951;2
210000040952;2
210000040953;2
210000040954;2
210000040955;2
210000040956;2
210000040957;2
210000040958;2
210000040959;2
210000040960;2
210000040961;2
210000040962;2
210000040963;25
210000040964;25
210000040965;19
210000040983;2
210000040984;2
210000040985;2
210000040986;1
210000040987;1
210000040988;4
210000040989;5
210000040990;5
210000040991;3
210000040992;5
210000040993;4
210000040994;4
210000040996;1
210000040997;1
210000040998;2
210000041000;25
210000041001;25
210000041002;25
210000041003;25
210000041004;20
210000041005;22
210000041006;7
210000041007;25
210000041008;9
210000041010;25
210000041012;18
210000041013;25
210000041014;25
210000041015;25
210000041016;25
210000041017;19
210000041018;6
210000041019;1
210000041020;3
210000041021;4
210000041022;19
210000041023;17
210000041024;25
210000041025;25
210000041026;25
210000041027;25
210000041028;25
210000041029;25
210000041030;25
210000041031;25
210000041032;25
210000041034;19
210000041035;6
210000041036;25
210000041038;25
210000041039;25
210000041041;22
